1,1073756338,Nhật Thực,Nguyên Vũ,Thanh Sơn,Nói Với Người Tình,http://10.30.65.100:8087/002927fe2ebac7e49eab/7938526185950293965
1,1073756364,Nhẫn Cỏ Cho Em,Nguyên Vũ,Vinh Sử,Nói Với Người Tình,http://10.30.65.100:8087/c9f0b4d8219cc8c2918d/5404283253664409286
1,1073756402,Thành Phố Buồn,Nguyên Vũ,Lam Phương,Nói Với Người Tình,http://10.30.65.100:8087/6150788771c3989dc1d2/1109118610361244499
1,1073756410,Nắng Lên Xóm Nghèo,Nguyên Vũ,Phạm Thế Mỹ,Nói Với Người Tình,http://10.30.65.100:8087/e221faf6f3b21aec43a3/5773356546589065447
1,1073756411,Đường Về Miền Trung,Nguyên Vũ,Vũ Quốc Việt,Nói Với Người Tình,http://10.30.65.100:8087/3b8520522916c0489907/7679217766787027853
1,1073756433,Tình Khúc 24,Hồng Nhung,Phú Quang,Một Dại Khờ Một Tôi,http://10.30.65.100:8087/612c1a758031696f3020/2468515924429040728
1,1073756434,Muộn,Mỹ Linh,Phú Quang,Một Dại Khờ Một Tôi,http://10.30.65.100:8087/20d69c8f06cbef95b6da/5136513156069330138
1,1073756504,Em Ơi Hà Nội Phố,Hồng Nhung,Phú Quang,Phố Cũ Của Tôi,http://10.30.65.100:8087/3e7ec2275863b13de872/2807144894737752183
1,1073756506,Hà Nội Ngày Trở Về,Kasim Hoàng Vũ,Phú Quang,Phố Cũ Của Tôi,http://10.30.65.100:8087/c7c2069b9cdf75812cce/7766177073465627745
1,1073756541,Vừa Biết Dấu Yêu,Mai Khôi,Quốc Bảo,My Guitar My Friends,http://10.30.65.100:8087/b905915d0b19e247bb08/572362175313215646
1,1073756552,Romance 1,Ngọc Anh,Phú Quang,Romance Cho Anh,http://10.30.65.100:8087/568072d5e7910ecf5780/663393742874413498
1,1073756555,Chiều Hoang,Ngọc Anh,Phú Quang,Romance Cho Anh,http://10.30.65.100:8087/3117f5416005895bd014/8007654089756684939
1,1073756557,Em Về Tóc Xanh,Tóc Tiên,Quốc Bảo,My Guitar My Friends,http://10.30.65.100:8087/10393161ab25427b1b34/6948120089047350110
1,1073756564,Khoảnh Khắc,Ngọc Anh,Phú Quang,Romance Cho Anh,http://10.30.65.100:8087/ad6a6d3cf87811264869/418118862476872814
1,1073756567,Lang Thang,Ngọc Anh,Phú Quang,Romance Cho Anh,http://10.30.65.100:8087/8ba55bf3ceb727e97ea6/8956713808723651949
1,1073758235,Tuổi Thần Tiên,Mắt Ngọc,Phạm Duy,Ngọc,http://10.30.65.100:8087/c7de3d82a7c64e9817d7/4951786004265801813
1,1073758236,Tuổi Ngọc,Mắt Ngọc,,Ngọc,http://10.30.65.100:8087/62f89da407e0eebeb7f1/4961856330304790270
1,1073758237,Trò Chơi,Mắt Ngọc,Tôn Thất Lập,Ngọc,http://10.30.65.100:8087/14aa047c0d38e466bd29/4072505307540524014
1,1073758240,Khi Xưa Ta Bé,"Mắt Ngọc, Đỗ Tùng Lâm",Nhạc Ngoại Lời Việt,Ngọc,http://10.30.65.100:8087/800e5b52c11628487107/7945667309216027179
1,1073758241,Phố Biển,Mắt Ngọc,Thanh Tùng,Ngọc,http://10.30.65.100:8087/8a095955c3112a4f7300/1988500103757063294
1,1073758242,Một Thoáng Quê Hương,Mắt Ngọc,Thanh Tùng,Ngọc,http://10.30.65.100:8087/26dc088f92cb7b9522da/8514311797566333224
1,1073758300,Đã Biết Khi Yêu,Bằng Kiều,Tuấn Nghĩa,Một Lần Nữa Xin Có Nhau,http://10.30.65.100:8087/d09146b84ffca6a2ffed/5557968259828095020
1,1073758303,Tại Vì Chính Em,Minh Tuyết,Trương Lê Sơn,Một Lần Nữa Xin Có Nhau,http://10.30.65.100:8087/f53a7e1377579e09c746/8604231012014566133
1,1073758327,Hướng Về Hà Nội,Nam Khánh,Hoàng Dương,Nam Khánh Vol1,http://10.30.65.100:8087/2d702878203cc962902d/1242964232244369939
3,1073758327,Hướng Về Hà Nội,Nam Khánh,Hoàng Dương,Nam Khánh Vol1,http://10.30.65.100:8087/2d702878203cc962902d/1242964232244369939
2,1073758328,Ai Về Sông Tương,Nam Khánh,Thông Đạt,Nam Khánh Vol1,http://10.30.65.100:8087/278d218529c1c09f99d0/3475104834429131455
1,1073758331,Tà Áo Xanh,Nam Khánh,Đoàn Chuẩn,Nam Khánh Vol1,http://10.30.65.100:8087/911c96149e50770e2e41/7251023913724359079
7,1073758332,Ru Em Từng Ngón Xuân Nồng,Nam Khánh,Trịnh Công Sơn,Nam Khánh Vol1,http://10.30.65.100:8087/aea2d6aadeee37b06eff/4111951153919418924
1,1073758333,Tình Yêu Tôi Hát,Nam Khánh,Tường Văn,Nam Khánh Vol1,http://10.30.65.100:8087/be20c728cf6c26327f7d/6307129284364520397
1,1073758334,Nơi Mùa Thu Bắt Đầu,Nam Khánh,Việt Anh,Nam Khánh Vol1,http://10.30.65.100:8087/30b14ab942fdaba3f2ec/6261017797474771035
1,1073758336,Ngày Tinh Khôi,Nam Khánh,Quốc Bảo,Yêu Và Mơ,http://10.30.65.100:8087/d4ebafe3a7a74ef917b6/1454212830510951150
1,1073758337,Em Là Ai,Nam Khánh,Nguyễn Tuân,Yêu Và Mơ,http://10.30.65.100:8087/00057c0d74499d17c458/3638815753195983113
1,1073758338,Hồi Sinh,Nam Khánh,Nguyễn Hồng Minh,Yêu Và Mơ,http://10.30.65.100:8087/0e92739a7bde9280cbcf/4755803295258202944
1,1073758339,Vài Lần Đón Đưa,Nam Khánh,Trần Lê,Yêu Và Mơ,http://10.30.65.100:8087/bcb7c2bfcafb23a57aea/8219838281066483440
1,1073758340,Yêu Và Mơ,Nam Khánh,Văn Phụng,Yêu Và Mơ,http://10.30.65.100:8087/4aea35e23da6d4f88db7/962726003682570112
1,1073758341,Hoa Trắng Mùa Đông,Nam Khánh,Hoài An,Yêu Và Mơ,http://10.30.65.100:8087/4c8f3c8734c3dd9d84d2/4939003433878912884
1,1073758342,Ghen,Nam Khánh,Trọng Khương,Yêu Và Mơ,http://10.30.65.100:8087/1e476f4f670b8e55d71a/1836069388610052831
1,1073758344,Phút Giây Đầu,Nam Khánh,Ngọc Thuấn,Yêu Và Mơ,http://10.30.65.100:8087/2edc5dd45590bccee581/7575862960948361415
2,1073758345,Bên Bờ Ao Nhà Mình,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/5ce4f206fb42121c4b53/3107710397910314474
2,1073758346,"Người Ở, Người Về",Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/47f9e61bef5f06015f4e/2888183722746978723
2,1073758347,Gió Mùa Về,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/6918c9fac0be29e070af/4724137250624361466
1,1073758348,Cặp Ba Lá,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/b4cd172f1e6bf735ae7a/7150054094743544215
2,1073758348,Cặp Ba Lá,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/b4cd172f1e6bf735ae7a/7150054094743544215
2,1073758349,Ngồi Tựa Mạn Thuyền,Ngọc Khuê,Dân Ca Bắc Bộ,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/5faefd4cf4081d564419/1884630641099620586
1,1073758350,Đá Trông Chồng,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/497fec9de5d90c8755c8/1728187196330391621
2,1073758350,Đá Trông Chồng,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/497fec9de5d90c8755c8/1728187196330391621
1,1073758351,Để Em Mơ,Ngọc Khuê,Nguyễn Cường,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/3c3298d0919478ca2185/8154970975035888861
2,1073758351,Để Em Mơ,Ngọc Khuê,Nguyễn Cường,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/3c3298d0919478ca2185/8154970975035888861
1,1073758352,Chuồn Chuồn Ớt,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/926b35893ccdd5938cdc/4437713607046012579
2,1073758352,Chuồn Chuồn Ớt,Ngọc Khuê,Lê Minh Sơn,Bên Bờ Ao Nhà Mình,http://10.30.65.100:8087/926b35893ccdd5938cdc/4437713607046012579
2,1073758372,Phố Cổ,"Thùy Chi,M4U",Nguyễn Duy Hùng,Nguyễn Duy Hùng Vol 1,http://10.30.65.100:8087/bec543ec4aa8a3f6fab9/3704714988189742762
1,1073758462,Tiễn Đưa,Cao Thái Sơn,Lê Đức Long,Phút Cuối,http://10.30.65.100:8087/657d3949310dd853811c/3442219192498949044
1,1073758463,Phút Cuối,Cao Thái Sơn,Lam Phương,Phút Cuối,http://10.30.65.100:8087/992ac41ecc5a25047c4b/584256479663254883
1,1073758464,Con Thuyền Không Bến,"Cao Thái Sơn,Tùng Dương",Đặng Thế Phong,Phút Cuối,http://10.30.65.100:8087/5737661e6f5a8604df4b/3845905718021044705
1,1073758465,Vết Thương Cuối Cùng,Cao Thái Sơn,Diên An,Phút Cuối,http://10.30.65.100:8087/1b79454d4d09a457fd18/8968089792070158319
1,1073758471,Dấu Tình Sầu,Cao Thái Sơn,Ngô Thụy Miên,Phút Cuối,http://10.30.65.100:8087/b73ae80ee04a0914505b/7277163742688402731
1,1073758473,Xóm Đêm,Cao Thái Sơn,Phạm Đình Chương,Phút Cuối,http://10.30.65.100:8087/67f637c23f86d6d88f97/5870272665829088211
1,1073758475,Khúc Thụy Du,Cao Thái Sơn,Lê Minh Bằng,Phút Cuối,http://10.30.65.100:8087/78e129d52191c8cf9180/5598915359816559895
1,1073758476,Buồn,Cao Thái Sơn,Y Vân,Phút Cuối,http://10.30.65.100:8087/5ab1088500c1e99fb0d0/1075244766663606605
1,1073758482,"Còn Ngày Dài, Còn Tình Đầy",Tấn Minh,Quốc Bảo,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/ddfda8f5a0b149ef10a0/6389220078066332020
1,1073758484,Cơn Mưa Mùa Đông,"Tấn Minh,Mỹ Linh",Hồ Hoài Anh,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/854ef346fb02125c4b13/5478898779624821708
1,1073758486,Tình Xưa Yêu Dấu,Tấn Minh,,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/78130f1b075fee01b74e/6997963734045538471
1,1073758488,Về Hát Giữa Mùa Xuân,"Tấn Minh,Trần Thu Hà",Quốc Bảo,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/28304038487ca122f86d/6180320688060499312
1,1073758489,Đợi Em,Tấn Minh,Huy Tuấn,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/dbedb2e5baa153ff0ab0/8982769565613259231
1,1073758490,Thu Xa,Tấn Minh,Tường Văn,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/f97093789b3c72622b2d/3586455328300536381
1,1073758491,Con Đường Vương Cánh Hoa Rơi,Tấn Minh,Tuấn Phương,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/642c0f240760ee3eb771/7144339516512777612
1,1073758493,Sao Anh Và Sao Em,"Tấn Minh,Bông Mai",Trọng Tuấn,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/75df47f64eb2a7ecfea3/4338235091477448483
1,1073758494,Thư Cuối,Tấn Minh,Hồng Xương Long,Bức Thư Tình Đầu Tiên,http://10.30.65.100:8087/b731db39d37d3a23636c/4728658120382806738
1,1073758504,Khúc Tự Tình Mùa Thu,Tấn Minh,Mai Vinh,Bức Thư Tình Thứ 3,http://10.30.65.100:8087/9f3bff33f7771e294766/7485535432556672978
1,1073758505,Về Đây Với Anh,Tấn Minh,Xuân Thúy,Bức Thư Tình Thứ 3,http://10.30.65.100:8087/444c25442d00c45e9d11/1471602504779893975
1,1073758506,Mùa Thu,Tấn Minh,Lương Minh,Bức Thư Tình Thứ 3,http://10.30.65.100:8087/a9dacbd2c3962ac87387/8011357761344013783
1,1073758706,Bài Tình Cho Giai Nhân,Trần Thu Hà,Quốc Bảo,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/310cec0fe44b0d15545a/967002617333556573
7,1073758707,Hãy Yêu Nhau Đi,Trần Thu Hà,Trịnh Công Sơn,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/869f2bb722f3cbad92e2/8028435913141198903
1,1073758708,Lắng Nghe Mùa Xuân Về,Trần Thu Hà,Dương Thụ,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/13675130cb74222a7b65/2409541693900549988
1,1073758709,Chờ Em Nơi Thềm Trăng,Trần Thu Hà,Quốc Bảo,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/a6adfdfa67be8ee0d7af/3076987142536902925
1,1073758723,Dấu Phố Em Qua,Trần Thu Hà,Nguyễn Bình,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/855bda0c4048a916f059/7629973419185591980
1,1073758726,Mùa Thu Đã Qua,Trần Thu Hà,Vũ Quang Trung,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/a0673c8535c1dc9f85d0/8329089007990416005
1,1073758728,Nụ Hồng Lẻ Loi,Trần Thu Hà,Bảo Phúc,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/48041e5384176d493406/1526654081089417239
1,1073758730,Giấc Mơ Dịu Êm,Trần Thu Hà,Tường Văn,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/d3707927e3630a3d5372/8739486938013895893
1,1073758732,Em Về Tóc Xanh,Trần Thu Hà,Quốc Bảo,Bài Tình Cho Giai Nhân,http://10.30.65.100:8087/34bdbfea25aeccf095bf/6822973316588446159
1,1073758745,Em Về Tinh Khôi,Trần Thu Hà,Quốc Bảo,Em Về Tinh Khôi,http://10.30.65.100:8087/6b29f47e6e3a8764de2b/6013544028170268397
1,1073758746,Ngày Em Đến,Trần Thu Hà,Từ Huy,Em Về Tinh Khôi,http://10.30.65.100:8087/1b1ed5494f0da653ff1c/5782697527468039159
1,1073758747,Lời Ru Cho Con,Trần Thu Hà,Xuân Phương,Em Về Tinh Khôi,http://10.30.65.100:8087/201df14a6b0e8250db1f/5483567689755200235
1,1073758748,Dường Như,Trần Thu Hà,Bảo Chấn,Em Về Tinh Khôi,http://10.30.65.100:8087/f3deb05f2a1bc3459a0a/8200719378918415893
1,1073758755,Họa Mi Hót Trong Mưa,Trần Thu Hà,Dương Thụ,Em Về Tinh Khôi,http://10.30.65.100:8087/2b04e0857ac1939fcad0/8697429879104353709
1,1073758760,Cơn Mưa Em Bất Chợt,Trần Thu Hà,Nguyễn Đình Bảng,Em Về Tinh Khôi,http://10.30.65.100:8087/fb96c1c05b84b2daeb95/1794288257626416827
1,1073758762,Tình Nhớ,Trần Thu Hà,Trịnh Công Sơn,Em Về Tinh Khôi,http://10.30.65.100:8087/3ea77df1e7b50eeb57a4/4411462748374505191
7,1073758762,Tình Nhớ,Trần Thu Hà,Trịnh Công Sơn,Em Về Tinh Khôi,http://10.30.65.100:8087/3ea77df1e7b50eeb57a4/4411462748374505191
1,1073758773,Phố Nghèo,Trần Thu Hà,Trần Tiến,Hà Trần 9803,http://10.30.65.100:8087/53d9148c8ec867963ed9/5700033583013073147
1,1073758777,Tình Ca,Trần Thu Hà,Quốc Bảo,Hà Trần 9803,http://10.30.65.100:8087/ff4c5619cc5d25037c4c/7483413530304607413
1,1073758782,Chuyện Tình Thảo Nguyên,Trần Thu Hà,Trần Tiến,Hà Trần 9803,http://10.30.65.100:8087/7893ddc64782aedcf793/6673085998562089061
1,1073758787,Em Về Tóc Xanh,Trần Thu Hà,Quốc Bảo,Hà Trần 9803,http://10.30.65.100:8087/7ad7f7806dc4849addd5/5872089952368816743
1,1073758789,Em Về Tinh Khôi,Trần Thu Hà,Quốc Bảo,Hà Trần 9803,http://10.30.65.100:8087/85521f0585416c1f3550/6252661630648072721
1,1073758790,Dấu Phố Em Qua,Trần Thu Hà,Nguyễn Bình,Hà Trần 9803,http://10.30.65.100:8087/2f2d7d7ae73e0e60572f/6455705145529197952
1,1073758793,Dòng Sông Mùa Thu,Trần Thu Hà,Trần Tiến,Hà Trần 9803,http://10.30.65.100:8087/dded57b8cdfc24a27ded/7485030827149607288
1,1073758796,Dòng Sông Mùa Thu,Trần Thu Hà,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/edf05ca5c6e12fbf76f0/254449649826440756
1,1073758797,Vô Tình,"Trần Tiến,Trần Thu Hà",Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/7f9387bb8eff67a13eee/72736145820868305
1,1073758799,Nhớ Những Dáng Hoa,Trần Tiến,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/da62f5366f72862cdf63/8922483073442277706
1,1073758805,Em Vẫn Như Ngày Xưa,Trần Thu Hà,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/476da4383e7cd7228e6d/2129713002878155526
1,1073758806,Mùa Thu Trắng,Trần Thu Hà,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/a52a6b7ff13b1865412a/2820939815934877185
1,1073758808,Về Đi Em,Trần Tiến,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/24ba49eed3aa3af463bb/2122303434162532849
1,1073758815,Tóc Gió Thôi Bay,Trần Thu Hà,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/a10d2a8cb0c8599600d9/5971384051268869946
1,1073758816,Chim Sẻ Tóc Xù,"Trần Thu Hà,Trần Tiến",Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/17e2e0cae98e00d0599f/5472526537312739246
1,1073758822,Phố Nghèo,Trần Thu Hà,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/638122d4b89051ce0881/4284445121018829626
1,1073758824,Người Thích Tình Ca,Trần Tiến,Trần Tiến,Chuyện Phố Bên Sông,http://10.30.65.100:8087/840bf35f691b8045d90a/4874370729253591708
3,1073758838,Thanh Niên Ra Tiền Tuyến,Trần Tiến,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/a2b42fe0b5a45cfa05b5/2318193432065506043
1,1073758839,Cô Gái Sầm Nưa Xinh Đẹp,Trần Tiến,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/6462e2367872912cc863/1578895854896355014
1,1073758848,Đôi Mắt Mang Hình Viên Đạn,Khánh Duy,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/bf78262cbc6855360c79/3585948018180341484
3,1073758848,Đôi Mắt Mang Hình Viên Đạn,Khánh Duy,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/bf78262cbc6855360c79/3585948018180341484
1,1073758853,Điệp Khúc Tình Yêu,Hồng Nhung,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/74d86bf2f1b618e841a7/8457209481282062440
1,1073758857,Thành Phố Trẻ,Trần Tiến,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/4dbca4e83eacd7f28ebd/8464139848958163208
1,1073758858,Vết Chân Tròn Trên Cát,Trần Tiến,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/442fa27b383fd161882e/2410691002915854738
1,1073758868,Mặt Trời Bé Con,Tam Ca Áo Trắng,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/5bc01dea87ae6ef037bf/6943660429113413684
1,1073758871,Chiếc Vòng Cầu Hôn,Tấn Minh,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/c1dc93f609b2e0ecb9a3/1027173258189106324
1,1073758877,Tôi Cô Đơn Như Một Ngọn Cờ,Trần Tiến,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/6826a6723c36d5688c27/6915032943313562509
1,1073758879,Giai Điệu Tổ Quốc,Trần Tiến,Trần Tiến,Có Một Thời Như Thế ,http://10.30.65.100:8087/ad266b72f13618684127/155154246681998645
1,1073758884,Phiên Chợ Xa,Trung Kiên,Nhạc Ngoại Lời Việt,Du Ca Đồng Quê,http://10.30.65.100:8087/33759c5f061bef45b60a/4224272554658316493
1,1073758887,Donna Donna,Tam Ca Áo Trắng,Nhạc Ngoại Lời Việt,Du Ca Đồng Quê,http://10.30.65.100:8087/c876695cf3181a464309/6216652000112138251
1,1073758897,Với Anh,Trần Thu Hà,Nhạc Ngoại Lời Việt,Du Ca Đồng Quê,http://10.30.65.100:8087/8b1a79f870bc99e2c0ad/743147820436915669
1,1073758898,Tôi Tin Anh,Trần Thu Hà,Nhạc Ngoại Lời Việt,Du Ca Đồng Quê,http://10.30.65.100:8087/3d76c894c1d0288e71c1/6262610138796465706
1,1073758905,Kỳ Nghỉ Hè,"Phương Thảo , Ngọc Lễ",Nhạc Ngoại Lời Việt,Du Ca Đồng Quê,http://10.30.65.100:8087/78e86bd71093f9cda082/6229874378421357575
1,1073758909,Về Quê,Trọng Tấn,Phó Đức Phương,Du Ca Đồng Quê,http://10.30.65.100:8087/e4b54574de30376e6e21/643550229357557442
1,1073758912,Bên Đời Hiu Quạnh,Trần Tiến,Trịnh Công Sơn,Du Ca Đồng Quê,http://10.30.65.100:8087/659ceab070f499aac0e5/4922156957098468227
1,1073758918,Chị Tôi,Anh Đức,Trần Tiến,Du Ca Tình Yêu,http://10.30.65.100:8087/22da4f3adb7e32206b6f/833293087655653555
1,1073758927,Mặt Trời Bé Con,Tam Ca Áo Trắng,Trần Tiến,Du Ca Tình Yêu,http://10.30.65.100:8087/5a8b01a19be572bb2bf4/3402512349510661396
1,1073758933,Phố Nghèo,Trần Thu Hà,Trần Tiến,Du Ca Tình Yêu,http://10.30.65.100:8087/b73ceb69712d9873c13c/340768301534244917
1,1073758936,Hà Nội Những Năm 2000,Quang Linh,Trần Tiến,Du Ca Tình Yêu,http://10.30.65.100:8087/beeb58c7c2832bdd7292/7633804504897723122
1,1073758940,Chiếc Vòng Cầu Hôn,Anh Đức,Trần Tiến,Du Ca Tình Yêu,http://10.30.65.100:8087/0751fd7d67398e67d728/807232040623698440
1,1073758951,Trái Tim Nhiều Ngăn,Nguyên Vũ,Trần Tiến,Du Ca Tình Yêu,http://10.30.65.100:8087/f4350319995d7003294c/3460374927662870837
1,1073758952,Tùy Hứng Lý Qua Cầu,Ngọc Tân,Trần Tiến,Du Ca Tình Yêu,http://10.30.65.100:8087/b2897ba5e1e108bf51f0/991479839214302402
1,1073758955,Ra Ngõ Tụng Kinh,Trần Thu Hà,Trần Tiến,Trần Tiến,http://10.30.65.100:8087/89fa86d28f9666c83f87/1998111252380048851
1,1073758962,LK: Chị Tôi - Sao Em Nỡ Vội Lấy Chồng,"Trần Thu Hà, Trần Thái Hòa",Trần Tiến,Trần Tiến,http://10.30.65.100:8087/89a0689613d2fa8ca3c3/1056188582290233468
1,1073758969,Điệp Khúc Tình Yêu,Tùng Dương,Trần Tiến,Trần Tiến,http://10.30.65.100:8087/4243274b2f0fc6519f1e/1306205522750651759
1,1073758974,Độc Huyền Cầm,Tùng Dương,Trần Tiến,Trần Tiến,http://10.30.65.100:8087/99c4ffccf7881ed64799/4694773048777317819
1,1073758975,Mặt Trời Bé Con,David Trần,Trần Tiến,Trần Tiến,http://10.30.65.100:8087/65b98eed19a9f0f7a9b8/1322866723264070514
1,1073758979,Đen Trắng,"Trần Thu Hà,Tùng Dương,Trần Thái Hoà",Trần Tiến,Trần Tiến,http://10.30.65.100:8087/3a80efb694f27dac24e3/4277285690196768698
1,1073758982,Tạm Biệt Chim Én,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/72c90ce105a5ecfbb5b4/7027165167051911381
1,1073758983,Vết Chân Tròn Trên Cát,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/6de988bd12f9fba7a2e8/4553834010451166653
1,1073758984,Mặt Trời Bé Con,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/b5efc4c7cd8324dd7d92/221086355857632561
1,1073758985,Sao Em Nỡ Vội Lấy Chồng,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/fd4c8d6484206d7e3431/3856425221101009855
1,1073758986,Sói Con Ngơ Ngác,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/16a4658c6cc88596dcd9/6382277124103479009
1,1073758990,Chiếc Vòng Cầu Hôn,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/96e0e2c8eb8c02d25b9d/6232338484072651461
1,1073758991,Tiếng Trống Baranưng,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/c83cbf14b6505f0e0641/2018076709319118483
1,1073759233,Ngọn Lửa Cao Nguyên,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/76fb7cd475909ccec581/1136708262853981042
1,1073759234,Tùy Hứng Lý Qua Cầu,Trần Tiến,Trần Tiến,Tùy Hứng Lý Qua Cầu,http://10.30.65.100:8087/70c37dec74a89df6c4b9/4325951869613974984
1,1073759953,Cánh Cửa Mùa Xuân,Nguyễn Ngọc Anh,Đỗ Bảo,Thế Giới Tuyệt Vời,http://10.30.65.100:8087/984dc245ca01235f7a10/6531425173013410448
2,1073760116,Một Khúc Tâm Tình Của Người Hà Tĩnh,Phạm Phương Thảo,Nguyễn Văn Tý,Mơ Quê,http://10.30.65.100:8087/af5ed47d4e39a767fe28/7311942543388706552
2,1073760118,Khúc Hát Sông Quê,Phạm Phương Thảo,Nguyễn Trọng Tạo,Mơ Quê,http://10.30.65.100:8087/676310408a04635a3a15/2696437984997791753
2,1073760119,Quảng Bình Quê Ta Ơi,Phạm Phương Thảo,Hoàng Vân,Mơ Quê,http://10.30.65.100:8087/a630e1137b579209cb46/6490747188691216949
2,1073760120,Người Đi Xây Hồ Kẻ Gỗ,Phạm Phương Thảo,Nguyễn Văn Tý,Mơ Quê,http://10.30.65.100:8087/8591d6b24cf6a5a8fce7/4713569879734194773
2,1073760141,Bài Ca Thống Nhất,Phạm Phương Thảo,Võ Văn Di,Mơ Quê,http://10.30.65.100:8087/56f8ccdb569fbfc1e68e/3635381579742924303
1,1073760228,Trái Tim Mong Manh,Phương Thanh,Lê Hựu Hà,Hãy Để Em Ra Đi...Vì Em Yêu Anh,http://10.30.65.100:8087/f13ba133a97740291966/7715652543134957142
1,1073760230,Ngày Đó Là Mơ,Phương Thanh,Tường Văn,Hãy Để Em Ra Đi...Vì Em Yêu Anh,http://10.30.65.100:8087/9eb3ccbbc4ff2da174ee/4999680416258432495
1,1073760233,Hãy Để Em Ra Đi,Phương Thanh,Vĩnh Tâm,Hãy Để Em Ra Đi...Vì Em Yêu Anh,http://10.30.65.100:8087/040393200964e03ab975/3351887568059345315
1,1073760263,Vì Em Yêu Anh,Phương Thanh,Đức Trí,Hãy Để Em Ra Đi...Vì Em Yêu Anh,http://10.30.65.100:8087/32ef11c31887f1d9a896/4243442930318273563
1,1073760265,Ngóng Chờ Nơi Ngõ Vắng,Phương Thanh,Hà Quang Minh,Hãy Để Em Ra Đi...Vì Em Yêu Anh,http://10.30.65.100:8087/0a12591a515eb800e14f/1373900948224139240
1,1073760266,Mây Trong Đêm,Phương Thanh,Phạm Viết Thanh,Hãy Để Em Ra Đi...Vì Em Yêu Anh,http://10.30.65.100:8087/caed9ee596a17fff26b0/6078796352861580305
